Year,Team,Wiki,Region,Country,Track,Kind
2015,UNC-Chapel_Hill,http://2015.igem.org/Team:UNC-Chapel_Hill,North America,United States,Foundational Advance,Collegiate
2015,Uniandes_Colombia,http://2015.igem.org/Team:Uniandes_Colombia,Latin America,Colombia,Information Processing,Collegiate
2015,UNIK_Copenhagen,http://2015.igem.org/Team:UNIK_Copenhagen,Europe,Denmark,Environment,Collegiate
2015,UNITN-Trento,http://2015.igem.org/Team:UNITN-Trento,Europe,Italy,Energy,Collegiate
2015,uOttawa,http://2015.igem.org/Team:uOttawa,North America,Canada,Health & Medicine,Collegiate
2015,Uppsala,http://2015.igem.org/Team:Uppsala,Europe,Sweden,Environment,Collegiate
2015,USTC,http://2015.igem.org/Team:USTC,Asia,China,Hardware,Collegiate
2015,USTC-Software,http://2015.igem.org/Team:USTC-Software,Asia,China,Software,Collegiate
2015,UT-Tokyo,http://2015.igem.org/Team:UT-Tokyo,Asia,Japan,Information Processing,Collegiate
2015,Utah_State,http://2015.igem.org/Team:Utah_State,North America,United States,Manufacturing,Collegiate
2015,Valencia_UPV,http://2015.igem.org/Team:Valencia_UPV,Europe,Spain,Information Processing,Collegiate
2015,Vanderbilt,http://2015.igem.org/Team:Vanderbilt,North America,United States,Foundational Advance,Collegiate
2015,Vilnius-Lithuania,http://2015.igem.org/Team:Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Collegiate
2015,Virginia,http://2015.igem.org/Team:Virginia,North America,United States,Health & Medicine,Collegiate
2015,Warwick,http://2015.igem.org/Team:Warwick,Europe,United Kingdom,Foundational Advance,Collegiate
2015,Washington,http://2015.igem.org/Team:Washington,North America,United States,New Application,Collegiate
2015,WashU_StLouis,http://2015.igem.org/Team:WashU_StLouis,North America,United States,Food & Nutrition,Collegiate
2015,Waterloo,http://2015.igem.org/Team:Waterloo,North America,Canada,Foundational Advance,Collegiate
2015,Wellesley_TheTech,http://2015.igem.org/Team:Wellesley_TheTech,North America,United States,Community Labs,Community Lab
2015,Westminster,http://2015.igem.org/Team:Westminster,Europe,United Kingdom,Energy,Collegiate
2015,WHU-China,http://2015.igem.org/Team:WHU-China,Asia,China,Information Processing,Collegiate
2015,WHU-Pharm,http://2015.igem.org/Team:WHU-Pharm,Asia,China,Health & Medicine,Collegiate
2015,William_and_Mary,http://2015.igem.org/Team:William_and_Mary,North America,United States,Measurement,Collegiate
2015,WLC-Milwaukee,http://2015.igem.org/Team:WLC-Milwaukee,North America,United States,Health & Medicine,Collegiate
2015,WLSA_Shanghai,http://2015.igem.org/Team:WLSA_Shanghai,Asia,China,High School,High School
2015,WPI-Worcester,http://2015.igem.org/Team:WPI-Worcester,North America,United States,New Application,Collegiate
2015,XJTLU-CHINA,http://2015.igem.org/Team:XJTLU-CHINA,Asia,China,Information Processing,Collegiate
2015,Yale,http://2015.igem.org/Team:Yale,North America,United States,Foundational Advance,Collegiate
2015,York,http://2015.igem.org/Team:York,Europe,United Kingdom,Environment,Collegiate
2015,ZJU-China,http://2015.igem.org/Team:ZJU-China,Asia,China,Environment,Collegiate
2014,Aachen,http://2014.igem.org/Team:Aachen,Europe,Germany,Measurement,Collegiate
2014,Aalto-Helsinki,http://2014.igem.org/Team:Aalto-Helsinki,Europe,Finland,Entrepreneurship,Collegiate
2014,Aberdeen_Scotland,http://2014.igem.org/Team:Aberdeen_Scotland,Europe,United Kingdom,Health & Medicine,Collegiate
2014,Acton-BoxboroughRHS,http://2014.igem.org/Team:Acton-BoxboroughRHS,North America,United States,Food & Energy(P),High School
2014,AHUT_China,http://2014.igem.org/Team:AHUT_China,Asia,China,Information Processing,Collegiate
2014,Aix-Marseille,http://2014.igem.org/Team:Aix-Marseille,Europe,France,Foundational Advance,Collegiate
2014,AMSA_WeColi,http://2014.igem.org/Team:AMSA_WeColi,North America,United States,,High School
2014,AMU-Poznan,http://2014.igem.org/Team:AMU-Poznan,Europe,Poland,Software,Collegiate
2014,Anatolia_Greece,http://2014.igem.org/Team:Anatolia_Greece,Europe,Greece,Environment(P),High School
2014,Arizona_State,http://2014.igem.org/Team:Arizona_State,North America,United States,Energy,Collegiate
2014,ArtCenter_MDP,http://2014.igem.org/Team:ArtCenter_MDP,North America,United States,Art & Design,Collegiate
2014,ATOMS-Turkiye,http://2014.igem.org/Team:ATOMS-Turkiye,Europe,Turkey,Health & Medicine,Collegiate
2014,Auckland_New_Zealand,http://2014.igem.org/Team:Auckland_New_Zealand,Asia,New Zealand,Health & Medicine,Collegiate
2014,AUC_TURKEY,http://2014.igem.org/Team:AUC_TURKEY,Europe,Turkey,Foundational Advance(P),High School
2014,Austin_Texas,http://2014.igem.org/Team:Austin_Texas,North America,United States,Measurement,Collegiate
2014,Beijing_HDFLS_High,http://2014.igem.org/Team:Beijing_HDFLS_High,Asia,China,Health & Medicine(P),High School
2014,Berlin,http://2014.igem.org/Team:Berlin,Europe,Germany,New Application,Collegiate
2014,BGU_Israel,http://2014.igem.org/Team:BGU_Israel,Europe,Israel,Health & Medicine,Collegiate
2014,BHSF-Beijing,http://2014.igem.org/Team:BHSF-Beijing,Asia,China,Environment(P),High School
2014,Bielefeld-CeBiTec,http://2014.igem.org/Team:Bielefeld-CeBiTec,Europe,Germany,Energy,Collegiate
2014,BioScience_Dragons_AZ,http://2014.igem.org/Team:BioScience_Dragons_AZ,North America,United States,,High School
2014,BIOSINT_Mexico,http://2014.igem.org/Team:BIOSINT_Mexico,Latin America,Mexico,Environment,Collegiate
2014,Biotech_HS,http://2014.igem.org/Team:Biotech_HS,North America,United States,,High School
2014,BIT,http://2014.igem.org/Team:BIT,Asia,China,Measurement,Collegiate
2014,BIT-China,http://2014.igem.org/Team:BIT-China,Asia,China,New Application,Collegiate
2014,biYOLOgists,http://2014.igem.org/Team:biYOLOgists,North America,United States,,High School
2014,BNU-China,http://2014.igem.org/Team:BNU-China,Asia,China,Environment,Collegiate
2014,Bordeaux,http://2014.igem.org/Team:Bordeaux,Europe,France,Manufacturing,Collegiate
2014,BostonU,http://2014.igem.org/Team:BostonU,North America,United States,Measurement,Collegiate
2014,Brasil-SP,http://2014.igem.org/Team:Brasil-SP,Latin America,Brazil,Health & Medicine,Collegiate
2014,Braunschweig,http://2014.igem.org/Team:Braunschweig,Europe,Germany,Environment,Collegiate
2014,British_Columbia,http://2014.igem.org/Team:British_Columbia,North America,Canada,New Application,Collegiate
2014,BUCT-China,http://2014.igem.org/Team:BUCT-China,Asia,China,Environment,Collegiate
2014,BUGSS_Baltimore,http://2014.igem.org/Team:BUGSS_Baltimore,North America,United States,Community Labs,Community Lab
2014,BYU_Provo,http://2014.igem.org/Team:BYU_Provo,North America,United States,Health & Medicine,Collegiate
2014,Calgary,http://2014.igem.org/Team:Calgary,North America,Canada,Health & Medicine,Collegiate
2014,Caltech,http://2014.igem.org/Team:Caltech,North America,United States,Foundational Advance,Collegiate
2014,Cambridge-JIC,http://2014.igem.org/Team:Cambridge-JIC,Europe,United Kingdom,New Application,Collegiate
2014,CAPS_Kansas,http://2014.igem.org/Team:CAPS_Kansas,North America,United States,Food & Energy(P),High School
2014,Carnegie_Mellon,http://2014.igem.org/Team:Carnegie_Mellon,North America,United States,Environment,Collegiate
2014,CAU_China,http://2014.igem.org/Team:CAU_China,Asia,China,New Application,Collegiate
2014,Charlottesville_RS,http://2014.igem.org/Team:Charlottesville_RS,North America,United States,Environment(P),High School
2014,CIDEB-UANL_Mexico,http://2014.igem.org/Team:CIDEB-UANL_Mexico,Latin America,Mexico,Environment(P),High School
2014,CityU_HK,http://2014.igem.org/Team:CityU_HK,Asia,Hong Kong,Health & Medicine,Collegiate
2014,CoBRA,http://2014.igem.org/Team:CoBRA,North America,Canada,Environment(P),High School
2014,Colombia,http://2014.igem.org/Team:Colombia,Latin America,Colombia,Food & Nutrition,Collegiate
2014,Concordia,http://2014.igem.org/Team:Concordia,North America,Canada,Foundational Advance,Collegiate
2014,Consort_Alberta,http://2014.igem.org/Team:Consort_Alberta,North America,Canada,Environment(P),High School
2014,Cooper_Union,http://2014.igem.org/Team:Cooper_Union,North America,United States,Foundational Advance,Collegiate
2014,Cornell,http://2014.igem.org/Team:Cornell,North America,United States,Environment,Collegiate
2014,CSIA-SouthKorea,http://2014.igem.org/Team:CSIA-SouthKorea,Asia,"Korea, Republic Of",Environment(P),High School
2014,CSU_Fort_Collins,http://2014.igem.org/Team:CSU_Fort_Collins,North America,United States,Manufacturing,Collegiate
2014,CSWProteens,http://2014.igem.org/Team:CSWProteens,North America,United States,New Application(P),High School
2014,CU-Boulder,http://2014.igem.org/Team:CU-Boulder,North America,United States,Health & Medicine,Collegiate
2014,DTU-Denmark,http://2014.igem.org/Team:DTU-Denmark,Europe,Denmark,Measurement,Collegiate
2014,Duke,http://2014.igem.org/Team:Duke,North America,United States,Foundational Advance,Collegiate
2014,Dundee,http://2014.igem.org/Team:Dundee,Europe,United Kingdom,Health & Medicine,Collegiate
2014,Edinburgh,http://2014.igem.org/Team:Edinburgh,Europe,United Kingdom,Foundational Advance,Collegiate
2014,Elan_Vital_South_Korea,http://2014.igem.org/Team:Elan_Vital_South_Korea,Asia,"Korea, Republic Of",Health & Medicine(P),High School
2014,Enloe_Raleigh,http://2014.igem.org/Team:Enloe_Raleigh,North America,United States,,High School
2014,EPF_Lausanne,http://2014.igem.org/Team:EPF_Lausanne,Europe,Switzerland,New Application,Collegiate
2014,ETH_Zurich,http://2014.igem.org/Team:ETH_Zurich,Europe,Switzerland,Information Processing,Collegiate
2014,Evry,http://2014.igem.org/Team:Evry,Europe,France,Environment,Collegiate
2014,Exeter,http://2014.igem.org/Team:Exeter,Europe,United Kingdom,Environment,Collegiate
2014,FHS_Frederick_MD,http://2014.igem.org/Team:FHS_Frederick_MD,North America,United States,Food & Energy(P),High School
2014,Freiburg,http://2014.igem.org/Team:Freiburg,Europe,Germany,New Application,Collegiate
2014,Fudan,http://2014.igem.org/Team:Fudan,Asia,China,Health & Medicine,Collegiate
2014,Gaston_Day_School,http://2014.igem.org/Team:Gaston_Day_School,North America,United States,Environment,Collegiate
2014,GenetiX_Tec_CCM,http://2014.igem.org/Team:GenetiX_Tec_CCM,Latin America,Mexico,Environment(P),High School
2014,Genspace,http://2014.igem.org/Team:Genspace,North America,United States,Community Labs,Community Lab
2014,GeorgiaTech,http://2014.igem.org/Team:GeorgiaTech,North America,United States,Foundational Advance,Collegiate
2014,Georgia_State,http://2014.igem.org/Team:Georgia_State,North America,United States,Health & Medicine,Collegiate
2014,GES_NCSU_Raleigh_NC,http://2014.igem.org/Team:GES_NCSU_Raleigh_NC,North America,United States,Policy & Practices,Collegiate
2014,Gifu,http://2014.igem.org/Team:Gifu,Asia,Japan,New Application,Collegiate
2014,Glasgow,http://2014.igem.org/Team:Glasgow,Europe,United Kingdom,New Application,Collegiate
2014,Goettingen,http://2014.igem.org/Team:Goettingen,Europe,Germany,Health & Medicine,Collegiate
2014,Gothenburg,http://2014.igem.org/Team:Gothenburg,Europe,Sweden,Foundational Advance,Collegiate
2014,Greensboro_Aggies,http://2014.igem.org/Team:Greensboro_Aggies,North America,United States,Art & Design,Collegiate
2014,Groningen,http://2014.igem.org/Team:Groningen,Europe,Netherlands,Health & Medicine,Collegiate
2014,Hannover,http://2014.igem.org/Team:Hannover,Europe,Germany,Environment,Collegiate
2014,Harrisburg_NBT,http://2014.igem.org/Team:Harrisburg_NBT,North America,United States,Environment,Collegiate
2014,Harvard_BioDesign,http://2014.igem.org/Team:Harvard_BioDesign,North America,United States,Foundational Advance,Collegiate
2014,Heidelberg,http://2014.igem.org/Team:Heidelberg,Europe,Germany,Foundational Advance,Collegiate
2014,Hendrix_Arkansas,http://2014.igem.org/Team:Hendrix_Arkansas,North America,United States,Health & Medicine,Collegiate
2014,HFUT_CHINA,http://2014.igem.org/Team:HFUT_CHINA,Asia,China,Software,Collegiate
2014,HIT-Harbin,http://2014.igem.org/Team:HIT-Harbin,Asia,China,Environment,Collegiate
2014,HNU_China,http://2014.igem.org/Team:HNU_China,Asia,China,Environment,Collegiate
2014,HokkaidoU_Japan,http://2014.igem.org/Team:HokkaidoU_Japan,Asia,Japan,Foundational Advance,Collegiate
2014,Hong_Kong-CUHK,http://2014.igem.org/Team:Hong_Kong-CUHK,Asia,Hong Kong,New Application,Collegiate
2014,Hong_Kong_HKU,http://2014.igem.org/Team:Hong_Kong_HKU,Asia,Hong Kong,Environment,Collegiate
2014,Hong_Kong_HKUST,http://2014.igem.org/Team:Hong_Kong_HKUST,Asia,Hong Kong,Health & Medicine,Collegiate
2014,HSAAHNU_Anhui,http://2014.igem.org/Team:HSAAHNU_Anhui,Asia,China,,High School
2014,HTHS_Trussville_AL,http://2014.igem.org/Team:HTHS_Trussville_AL,North America,United States,Environment(P),High School
2014,HUNGENIOUS,http://2014.igem.org/Team:HUNGENIOUS,Europe,Hungary,Health & Medicine(P),High School
2014,HUST-China,http://2014.igem.org/Team:HUST-China,Asia,China,Environment,Collegiate
2014,HUST-Innovators,http://2014.igem.org/Team:HUST-Innovators,Asia,China,New Application,Collegiate
2014,HZAU-China,http://2014.igem.org/Team:HZAU-China,Asia,China,Information Processing,Collegiate
2014,IIT_Delhi,http://2014.igem.org/Team:IIT_Delhi,Asia,India,Environment,Collegiate
2014,Imperial,http://2014.igem.org/Team:Imperial,Europe,United Kingdom,Manufacturing,Collegiate
2014,INSA-Lyon,http://2014.igem.org/Team:INSA-Lyon,Europe,France,Environment,Collegiate
2014,ITB_Indonesia,http://2014.igem.org/Team:ITB_Indonesia,Asia,Indonesia,Environment,Collegiate
2014,ITESM-CEM,http://2014.igem.org/Team:ITESM-CEM,Latin America,Mexico,Health & Medicine,Collegiate
2014,ITESM-Guadalajara,http://2014.igem.org/Team:ITESM-Guadalajara,Latin America,Mexico,Entrepreneurship,Collegiate
2014,IvyTech_SouthBend_IN,http://2014.igem.org/Team:IvyTech_SouthBend_IN,North America,United States,Environment,Collegiate
2014,Jefferson_VA_SciCOS,http://2014.igem.org/Team:Jefferson_VA_SciCOS,North America,United States,Information Processing(P),High School
2014,Jilin_China,http://2014.igem.org/Team:Jilin_China,Asia,China,Environment,Collegiate
2014,KAIT_JAPAN,http://2014.igem.org/Team:KAIT_JAPAN,Asia,Japan,Health & Medicine,Collegiate
2014,Kent,http://2014.igem.org/Team:Kent,Europe,United Kingdom,Manufacturing,Collegiate
2014,KIT-Kyoto,http://2014.igem.org/Team:KIT-Kyoto,Asia,Japan,Art & Design,Collegiate
2014,Korea_U_Seoul,http://2014.igem.org/Team:Korea_U_Seoul,Asia,"Korea, Republic Of",New Application,Collegiate
2014,Kyoto,http://2014.igem.org/Team:Kyoto,Asia,Japan,Foundational Advance,Collegiate
2014,Lambert_GA,http://2014.igem.org/Team:Lambert_GA,North America,United States,Manufacturing(P),High School
2014,LA_Biohackers,http://2014.igem.org/Team:LA_Biohackers,North America,United States,Community Labs,Community Lab
2014,Lethbridge,http://2014.igem.org/Team:Lethbridge,North America,Canada,Health & Medicine,Collegiate
2014,Lethbridge_Canada,http://2014.igem.org/Team:Lethbridge_Canada,North America,Canada,Environment(P),High School
2014,LIKA-CESAR-Brasil,http://2014.igem.org/Team:LIKA-CESAR-Brasil,Latin America,Brazil,Health & Medicine,Collegiate
2014,Linkoping_Sweden,http://2014.igem.org/Team:Linkoping_Sweden,Europe,Sweden,Health & Medicine,Collegiate
2014,LMU-Munich,http://2014.igem.org/Team:LMU-Munich,Europe,Germany,Health & Medicine,Collegiate
2014,London_BioHackspace,http://2014.igem.org/Team:London_BioHackspace,Europe,United States,Community Labs,Community Lab
2014,LZU-China,http://2014.igem.org/Team:LZU-China,Asia,China,Measurement,Collegiate
2014,Macquarie_Australia,http://2014.igem.org/Team:Macquarie_Australia,Asia,Australia,Energy,Collegiate
2014,Manchester,http://2014.igem.org/Team:Manchester,Europe,United Kingdom,Food & Nutrition,Collegiate
2014,Marburg,http://2014.igem.org/Team:Marburg,Europe,Germany,New Application,Collegiate
2014,Melbourne,http://2014.igem.org/Team:Melbourne,Asia,Australia,Manufacturing,Collegiate
2014,METUHS-Ankara,http://2014.igem.org/Team:METUHS-Ankara,Europe,Turkey,Environment(P),High School
2014,METU_Turkey,http://2014.igem.org/Team:METU_Turkey,Europe,Turkey,Environment,Collegiate
2014,Michigan,http://2014.igem.org/Team:Michigan,North America,United States,Health & Medicine,Collegiate
2014,Michigan_Software,http://2014.igem.org/Team:Michigan_Software,North America,United States,Software,Collegiate
2014,Mingdao,http://2014.igem.org/Team:Mingdao,Asia,Taiwan,Environment(P),High School
2014,Minnesota,http://2014.igem.org/Team:Minnesota,North America,United States,Environment,Collegiate
2014,Missouri_Miners,http://2014.igem.org/Team:Missouri_Miners,North America,United States,Environment,Collegiate
2014,MIT,http://2014.igem.org/Team:MIT,North America,United States,Health & Medicine,Collegiate
2014,Montgomery_Cougars_NJUSA,http://2014.igem.org/Team:Montgomery_Cougars_NJUSA,North America,United States,Health & Medicine(P),High School
2014,Nagahama,http://2014.igem.org/Team:Nagahama,Asia,Jersey,New Application,Collegiate
2014,Nanjing-China,http://2014.igem.org/Team:Nanjing-China,Asia,China,Environment,Collegiate
2014,Nanjing_NFLS,http://2014.igem.org/Team:Nanjing_NFLS,Asia,China,Foundational Advance(P),High School
2014,Nankai,http://2014.igem.org/Team:Nankai,Asia,China,Energy,Collegiate
2014,NCTU_Formosa,http://2014.igem.org/Team:NCTU_Formosa,Asia,Taiwan,Environment,Collegiate
2014,NC_School_Sci_Math,http://2014.igem.org/Team:NC_School_Sci_Math,North America,United States,,High School
2014,NEAU-Harbin,http://2014.igem.org/Team:NEAU-Harbin,Asia,China,Foundational Advance,Collegiate
2014,NEFU_China,http://2014.igem.org/Team:NEFU_China,Asia,China,Environment,Collegiate
2014,Nevada,http://2014.igem.org/Team:Nevada,North America,United States,Foundational Advance,Collegiate
2014,NGSS_TR,http://2014.igem.org/Team:NGSS_TR,Europe,Turkey,Health & Medicine(P),High School
2014,NJAU_China,http://2014.igem.org/Team:NJAU_China,Asia,China,Environment,Collegiate
2014,NJU-QIBEBT,http://2014.igem.org/Team:NJU-QIBEBT,Asia,China,Energy,Collegiate
2014,Northwestern,http://2014.igem.org/Team:Northwestern,North America,United States,Foundational Advance,Collegiate
2014,NRP-UEA-Norwich,http://2014.igem.org/Team:NRP-UEA-Norwich,Europe,United Kingdom,Food & Nutrition,Collegiate
2014,NTNU_Trondheim,http://2014.igem.org/Team:NTNU_Trondheim,Europe,Norway,Environment,Collegiate
2014,NTU_Taida,http://2014.igem.org/Team:NTU_Taida,Asia,Taiwan,Health & Medicine,Collegiate
2014,NUDT_CHINA,http://2014.igem.org/Team:NUDT_CHINA,Asia,China,Information Processing,Collegiate
